<<<<<<< HEAD
Headline,Source
Sections,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Recommendations,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Newsletters,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Podcasts,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Sections,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Columns,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Newsletters,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Podcasts,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Sections,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Topics,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Columnists,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Podcasts,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Audio,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Listen,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Featured,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Newsletters,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Games,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Play,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Community,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Newsletters,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Cooking,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Recipes,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Editors' Picks,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Newsletters,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Wirecutter,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Reviews,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
The Best...,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Newsletters,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
The Athletic,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Leagues,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Top Stories,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Newsletters,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Play,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
New York Times - Top Stories,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Weather,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
More News,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Well,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Culture and Lifestyle,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
The AthleticSports coverage,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
AudioPodcasts and narrated articles,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
CookingRecipes and guides,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Most Popular This Week,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
WirecutterProduct recommendations,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
GamesDaily puzzles,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Site Index,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
Site Information Navigation,"=HYPERLINK(""https://www.nytimes.com/"", ""Nytimes"")"
"Power your AI with trusted, scalable data","=HYPERLINK(""https://www.ibm.com/us-en"", ""Ibm"")"
AI insights and tools,"=HYPERLINK(""https://www.ibm.com/us-en"", ""Ibm"")"
Technology & Consulting,"=HYPERLINK(""https://www.ibm.com/us-en"", ""Ibm"")"
Take the next step,"=HYPERLINK(""https://www.ibm.com/us-en"", ""Ibm"")"
Too Good and True: You Are Always Good to Go,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
Nat King Cole’s overlooked role in the Civil Rights Movement,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
One-on-one with NOW’s President Christian F. Nunes,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
Celebrating Black History Month with our food,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
Protest over Donald Trump’s actions to dismantle USAID,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
Too Good and True: You Are Always Good to Go,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
Nat King Cole’s overlooked role in the Civil Rights Movement,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
One-on-one with NOW’s President Christian F. Nunes,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
Celebrating Black History Month with our food,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
Protest over Donald Trump’s actions to dismantle USAID,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
Too Good and True: You Are Always Good to Go,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
Nat King Cole’s overlooked role in the Civil Rights Movement,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
One-on-one with NOW’s President Christian F. Nunes,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
Celebrating Black History Month with our food,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
Protest over Donald Trump’s actions to dismantle USAID,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
VIDEOS,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
BACK ISSUES,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
ARTICLE CATEGORIES,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
AFRICA/BLACK AMERICA,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
DIASPORA,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
POLITICS,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
CULTURE,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
OPINION,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
ECONOMY,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
SPECIAL REPORTS,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
ABOUT US,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
SUBSCRIBE TO THE AFRICAN,"=HYPERLINK(""https://myafricanmagazine.com/"", ""Myafricanmagazine"")"
Top Stories,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"4.1 earthquake felt across Southern California, centered near Malibu","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Mexican Mafia smuggled heroin with Pringles, secret code and L.A. jail deputy, records say","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
‘The stress keeps you up at night’: Emotional devastation lingers in L.A. fire zones,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
What she learned after the fires: ‘It’s not the things so much; it’s the time that went into them’,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
A trans sex worker called 911 to report being kidnapped. LAPD officers shot and killed her,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Commentary: The candidates for California governor are a mystery. What voters want is not,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"LeBron James doesn’t view groin injury as serious, but it’s too soon to set return date","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Love it or hate it, daylight saving time is upon us once again","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"His wife dead, an ailing Gene Hackman was stranded alone in his house for days, authorities believe","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Armed man shot by Secret Service near White House while Trump out of town,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"With increased emphasis on versatility, MLB players need the right gloves to make it work","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Jim Harrick recalls the days of glory at soon-to-close Morningside High,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Arts & Lifestyle,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"How to have the best Sunday in L.A., according to Adam Devine","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
11 relaxing ways to live like a White Lotus character in L.A. — sans the snakes and murder,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Ayahuasca-lite? Why cacao ceremonies are showing up all over L.A.,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Read today’s eNewspaper,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Get the L.A. Times app,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Breaking News,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Pastor conned longtime friends, nonprofit out of more than $230,000, authorities allege","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
And new baby makes three: Big Bear bald eagles Jackie and Shadow welcome third hatchling,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Man fatally shoots brother who was choking 80-year-old mother in Beverly Grove, police say","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
SXSW,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Catherine O’Hara has power, Kathryn Hahn wants money: ‘The Studio’ team tells all at SXSW","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"SXSW 2025: Ben Affleck, Catherine O’Hara, Pedro Pascal and more in the L.A. Times studio","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Lili Reinhart has never wanted to be online less than right now,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Trending,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Thrust into unemployment, axed federal workers face relatives who celebrate their firing","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Pamela Bach, actor and ex-wife of ‘Baywatch’ icon David Hasselhoff, dies by suicide","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
State Farm executive fired over comments about rate hikes,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
California Fires,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Smoke detectors in the sky: Will wildfire affect bird behavior?,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Palisades water supply cleared for drinking as Bass touts speed of fire recovery,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Technology wasn’t responsible for west Altadena alert failures, company says","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Want to fireproof your house? Here’s where to start,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Full coverage: What to know about the investigations into Eaton and Palisades fires,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"L.A. wildfire resource guide: How to stay safe, what to do and how to help","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Latest Videos,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Very Important Questions: Daveed Diggs and Katie Aselton,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Catherine O’Hara: Am I dying?,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Seth Rogen on studio executives’ catch-22,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Kevin Bacon and Erik Oleson answer our Very Important Questions,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Lili Reinhart on growing up online and her social media thriller ‘American Sweatshop’,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
The SoCal city that only has 250 residents,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Forever 21 is closing its headquarters and roughly 200 stores,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Bill Addison’s Perfect Martini,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
How many of the 47 official California State symbols do you know?,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
The L.A. fires are taking a traumatic toll on kids,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Wildflower predictions for 2025,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"President Trump’s tariffs are going to hit food and alcohol hard, especially in California","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Tarantino’s cinematic universe as live cabaret show? Welcome to L.A.’s new CineVita,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Opinion Voices,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Editorial: For California towns with a bear problem, using dogs to hunt is no solution","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Column: Trump wants to undo all kinds of race and gender progress. Here’s what stands in his way,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Column: L.A. has every reason to give LeBron James a statue in Star Plaza,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Contributor: In these dark Trumpian days, look for the first shoots of collective action","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Books,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"From dad Donovan’s rejection to a toxic relationship with Anthony Kiedis, Gen X it girl Ione Skye bares all","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Art, commerce, Hollywood and family drama collide in ‘The Californians’","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Bruce Vilanch has written ‘some of the biggest disasters’ on TV. He’s embracing his legacy,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Karen Russell’s Dust Bowl ‘Antidote’ is even more ambitious than ‘Swamplandia!’,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Californians Are Reading,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Malibu businesses struggling in the aftermath of fire and PCH restrictions,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Why is Mayor Karen Bass deleting her text messages?,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Citing threats, DWP seeks to spend up to $700,000 on private security for CEO","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
California Living,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
L.A. Affairs: I’m a queer man living with HIV. I found love again — with a woman,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Los Angeles Times News Quiz this week: ‘Anora’ at the Oscars and Big Bear hatchlings,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Will Trump’s tariffs affect your travel plans to Mexico and Canada?,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Podcasts,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Introducing Crimes of the Times, a new podcast from L.A. Times Studios","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Introducing Boiling Point, a new podcast from L.A. Times Studios","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Food,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Meet the Jumbo’s Clown Room dancer whose sexy, effortless cookbook is ‘for the girls’","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
I’m a martini purist. Here’s what is — and isn’t — in the perfect classic cocktail,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
13 classic martinis to sip in L.A. style,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
101 Best Restaurants,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
These are the 101 best restaurants in Los Angeles,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Games,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
California,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Malibu has become an earthquake hotbed as the L.A. region sees an uptick in moderate temblors,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Cyclists struck by vehicle while handing out immigration rights cards in Boyle Heights,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Eight people injured after angry customer at Inglewood car dealership drives into showroom,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Former LASD jailer pleads no contest to sex crimes against inmate,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Thousands attend women’s march in downtown Los Angeles,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
A man was killed trying to stop Inglewood catalytic converter theft. Two suspects have been arrested,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
FEMA extends deadline to apply for L.A. wildfire relief,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Commentary: Half a century ago, Californians saved the coast. Will Trump threats spark another uprising?","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Climate California,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
L.A. fires put new drinking-water safety measures to the test,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Newsom stymies implementation of landmark California plastic law, orders more talks","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"‘Enough is enough’: Scientists from UCLA, USC protest Trump’s policy changes","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Subscribers are Reading,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Letters to the Editor: I lived under Nazi occupation. Yes, it could happen in America too","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"‘Stereophonic,’ ‘Hell’s Kitchen’ lead Pantages’ 2025-26 season: L.A. arts and culture this weekend","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Trump administration antisemitism task force says it will visit UCLA, USC","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
LA Times Today,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
LA Times Today: ‘Goofy’ owls that nest underground become candidate for endangered status,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Politics,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Air Force intercepts aircraft flying in a restricted zone near Mar-a-Lago,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"ICE arrests Palestinian activist who helped lead Columbia University protests, his lawyer says","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Trump downplays business concerns about uncertainty from his tariffs, prospect of higher prices","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Musk’s DOGE team tries to slash government by cutting out those who answer to voters,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
World & Nation,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Commentary: Trump is cheering Elon Musk now, but if anything goes wrong it will be the president’s problem","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
What Mexico is doing to placate Trump as tariffs loom,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Russians seek escape from sanctions, draft on Thailand’s Phuket Island. Not everyone is happy","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Longtime Gazan refugees still trapped in dismal Jordan camp warn of Trump resettlement plan,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
English words have invaded Korea. The government is fighting back,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Syria’s neighboring foreign ministers call for lifting sanctions, reconciliation","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Noem taps new immigration enforcement leaders and moves to identify leakers,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"‘Bloody Sunday’ 60th anniversary marked in Selma with remembrances, concerns about future","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
U.S. orders nonemergency government staff to leave South Sudan as tension grows over fighting,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Entertainment & Arts,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"‘Parasite’ director Bong Joon Ho’s new film, ‘Mickey 17,’ off to a slow box office start","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
‘The Last of Us’ cast rates how hard they work to avoid spilling Season 2 spoilers,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Lady Gaga slays on ‘SNL’ with musical sketches and performances from ‘Mayhem’,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Adult Swim’s ‘Oh My God ... Yes!’ imagines a group of besties in futuristic South L.A.,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Omar El Akkad didn’t think his memoir would ever get published. It’s one of 2025’s buzziest releases,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Business,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
The rise and fall of L.A.-based fashion pioneer Forever 21,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
How to handle cash savings of deceased parents,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Trump’s Justice Department still wants to break up Google,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Commentary: After Maine’s governor publicly challenged him, Trump threw the state’s Social Security into chaos","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
What to know about Trump’s plans for a ‘Strategic Bitcoin Reserve’,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Hollywood Inc.,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Hollywood’s DEI commitments were slipping even before Trump. Now they’re vanishing fast,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Paramount says Trump’s CBS ‘60 Minutes’ lawsuit seeks to ‘punish’ network,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"President Trump’s address to Congress draws 36.6 million viewers, down from first term","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Tom Llamas will succeed Lester Holt as anchor of ‘NBC Nightly News’,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Sports,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"USC vs. UCLA women’s basketball live updates, start time and more","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Inside life on the Muss Buss: Eric Musselman’s drive to transform USC basketball,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"With increased emphasis on versatility, MLB players need the right gloves to make it work","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"LeBron James doesn’t view groin injury as serious, but it’s too soon to set return date","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
From Rams cornerstone to castoff: Cooper Kupp admits it’s tough saying goodbye,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Newsletters,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Sign up for our L.A. on the Record newsletter,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Recipes from Oaxaca, with love","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Mayor Karen Bass is deleting her text messages, raising eyebrows and questions","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Plants & Home,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
She gave her rent-controlled apartment a cottagecore update worthy of ‘Little Women’,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Waiting for wildflowers? Here’s the forecast for Southern California’s iconic blooms,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
‘We are here; we see you’: Making quilts for fire victims resonates far beyond L.A.,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
‘My next home must be fireproof’: Why more Angelenos are looking to build ‘SuperAdobes’,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
You don’t need land to grow plants. Show us your small-space container garden,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Visual Storytelling,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Photos: The 97th Academy Awards,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
De Los,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"SXSW 2025: Ivan Cornejo, Gale and other Latino artists we can’t wait to see","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"In praise of Gabby Windey, ‘Traitors’ winner and Latina queen","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"SXSW 2025: Conjunto Rienda Real, Arsenal Efectivo, Edgar Alejandro and more to play De Los show","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
L.A. Times en Español,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
El papa a da gracias a los voluntarios mientras el Vaticano celebra otro evento del Año Santo sin él,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Ocho personas heridas tras choque de un cliente enfadado en concesionario de Inglewood,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Napoli no le pierde pisada al líder Inter al vencer a Fiorentina en la Serie A,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Image,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
‘There must be room for something new.’ Yesika Salgado holds L.A. close,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"The artist Charles Gaines, his beauty and poignance","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
12 March launches and L.A. happenings you won’t want to miss,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"The evolution of David Lynch’s style, as seen on the red carpet","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Los Angeles Times Events, Offers and Promotions","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Listen wherever you get your podcasts,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"SAVE THE DATE: April 26-27, 2025","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
From Christopher Goffard of ‘Dirty John.’ Listen now,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Explore Latino culture and identity. Join the conversation,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Play for FREE today,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Rep your city. Wear The Times,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Discover the best of everything,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"Top promo codes, deals and coupons","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Things to Do,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
How Gustavo Dudamel’s Mahler festival grooves for young and old,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
14 unique martinis redefining the classic cocktail in L.A.,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
Eau L.A. L.A.! 11 fragrant spots for Angelenos to find — or create — the perfect scent,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
It’s raining men at the Getty’s survey of Impressionist painter Gustave Caillebotte,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
L.A. Affairs,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
"L.A. Affairs: My ‘Eat, Pray, Love’ life failed. Would returning to L.A. work out this time?","=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
L.A. Affairs: I confessed I wanted babies soon after our first date. Would he stick around?,"=HYPERLINK(""https://www.latimes.com/"", ""Latimes"")"
